id,title,text,date,source,classification
058c9791f98f2c5854c6f3172a04f983,"Ajmer: Three of a family die of electrocution, fourth member critical","At least three people died of electrocution after they came in contact with a high-tension wire while plastering a wall at their under-construction house in Kekadi area of Ajmer in Rajasthan, officials said. Representational image.

“The incident took place at 7am on Wednesday. Four of the family members were working on the roof when it happened. Three died on the spot, while the fourth is critical,” Savar station house officer Banwari Lal said.

Know the latest trending news with HT. Read detailed articles here

According to the police, the incident happened in Kekadi’s Visundani village. “Prema Devi (60), her daughter Maya Devi (45), Maya’s husband Kanwar Lal (50), and Prema’s younger daughter Tara Devi (22) were plastering a wall of their new house. A while later, Kanwar started spraying water on the newly-plastered wall. But the water suddenly touched a high-tension wire passing above them, leading to the accident,” the SHO said.

First, Kanwar got an electric shock and fell on the bricks. When Prema and Maya rushed to help him, all three got electrocuted. Tara too sustained burn injuries after coming in contact with the water,” the officer said.

Soon after the incident, locals rushed the four to a nearby hospital where Prema, Maya, and Kanwar were declared dead, while Tara is undergoing treatment.

“Maya and Tara’s four children were downstairs during the incident and they are safe. Prema has three more daughters who also came to help her in the construction work along with their husbands a day before. But they returned on Tuesday night only,” the police said.

Win exciting prizes daily View T&C Back Q. Which Indian city has the best quality of living? Delhi Mumbai Bengaluru Please wait a moment.

The victims’ bodies were sent for an autopsy and further probe is underway, Lal said.",2025-06-04T16:04:58+05:30,Times of India,2
1feccae58a21f9ef9b16cc77b610d4fc,"Nine killed, two injured as truck overturns on van in Madhya Pradesh's Jhabua","Nine persons were killed and two others injured after a cement-laden trailer truck overturned on a van in Madhya Pradesh's Jhabua district in the wee hours of Wednesday, police said. The accident took place at around 2.30 am when the victims, belonging to the same family, were returning from a marriage function.(AI generated image)

The accident took place at around 2.30 am when the victims, belonging to the same family, were returning from a marriage function, they said.

Know the latest trending news with HT. Read detailed articles here

The truck was crossing an under-construction rail over-bridge (ROB) through a temporary road near Sanjeli railway crossing under Meghnagar tehsil area when it lost balance and overturned on a van, Jhabua Superintendent of Police Padmavilochan Shukla told PTI.

Nine persons were killed and two others injured in the accident, he said.",2025-06-04T09:29:27+05:30,Times of India,1
0e83fad61698ed9d570d78697aafe73e,UP couple returning after distributing son's wedding card dies in road crash,"A couple, who were returning on a motorcycle after distributing their son's wedding cards, died in a road accident in Uttar Pradesh's Bijnor district, police said on Monday. Their motorcycle was hit by an unidentified vehicle on the Nagina-Dhampur road(Pixabay/Representative)

The accident occurred on late Sunday when 62-year-old Khub Singh and his wife Lali Devi, 56-year-old, were returning home after distributing cards among relatives for their son's wedding to be held on June 9, a police officer said.

Know the latest trending news with HT. Read detailed articles here

Their motorcycle was hit by an unidentified vehicle on the Nagina-Dhampur road and the couple were taken to a community health centre, where doctors declared them brought dead, Nagina Station House Officer Tejpal Singh said.

The bodies were sent for post-mortem, he said.",2025-06-02T17:33:24+05:30,Times of India,1
318493ca2a3ce190ffe6a8da0e2a5a86,Man cheats death in bridge accident that looks straight out of a movie: ‘Tom Cruise’s stunt double’,"In a scene that feels straight out of a high-octane action thriller, a man’s death-defying leap from a moving motorcycle has left the internet stunned. The viral video, which surfaced on the social media platform X, captures a moment of extraordinary reflex and sheer luck, as the man narrowly escapes a potentially fatal fall during a harrowing accident on a bridge. A viral video showed a man narrowly escaping a bridge accident by leaping off a crashing bike,(X/@TheFigen_)

(Also read: Chhattisgarh man cheats death, jumps from 3-storey building, gets electrocuted then throws bricks)

Know the latest trending news with HT. Read detailed articles here

‘Tom Cruise’s stunt double’ moment

The clip begins with three men riding together on a motorcycle as they speed towards a bridge. Suddenly, a van swerves into view, causing the motorcyclist to lose control. The two-wheeler crashes into the side rail of the bridge, and within moments, it begins to tip over the edge. Just as the vehicle plunges towards what appears to be a brook or shallow river below, the man seated at the rear displays incredible presence of mind and agility—he jumps off the back, rolling safely away from the edge in a split second.

What makes the moment even more astonishing is the composure and perfect timing with which the man reacts. As the motorcycle vanishes into the water, he lands on his feet, dusts himself off, and walks away—visibly shaken, but miraculously unharmed.

Watch the clip here:

The viral video was shared by the popular X handle The Figen, with the caption: “He’s definitely Tom Cruise’s stunt double!”

Since being uploaded, the clip has garnered over 4 million views and has sparked a wave of reactions, comments, and speculative theories. While many viewers praised the man’s lightning-fast reflexes, others drew comparisons to jaw-dropping stunts from big-budget action films.

(Also read: Man miraculously escapes unscathed after getting trapped between two buses. Video)

Online reactions pour in

One user remarked, “That jump was better than anything I’ve seen in Mission Impossible.” Another said, “He probably unlocked a new level in real life.” A third added, “That man deserves a role in an action film right now.”

Others marvelled at his presence of mind under pressure. “That wasn’t luck, that was instinct,” one user stated. Someone else commented, “Physics textbook just got a new example under ‘momentum’.”

Adding to the humour, a user quipped, “That motorbike gave up, but he didn’t.” Meanwhile, another simply said, “Give this man a cape already.”",2025-06-02T06:32:54+05:30,Times of India,1
4cf584b5ef87a0046e38ae577507a241,Five drown in two separate incidents in Pune,"Four teenage boys drowned while swimming in a percolation tank in Kadachiwadi near Chakan on Saturday. The deceased have been identified as Omkar Babasaheb Hange,13, Shlok Jagdish Mankar, 11, Prasad Shankar Deshmukh, 11, and Naitik Gopal More, 12, all residents of Medankarwadi. Preliminary investigations suggest that the boys were not familiar with the water body’s depth, resulting in the fatal accident. (REPRESENTATIVE PHOTO)

Pramod Wagh, senior police inspector at Chakan police station said, “At around 11 am a group of four boys left home. Later they entered the water to swim but were unable to gauge its depth, which led to all four of them drowning.”

Know the latest trending news with HT. Read detailed articles here

When they did not return home, their parents approached the police. During the search, their clothes and footwear were found at the bank of the pond. Immediately a team of Chakan police, local trekking groups were rushed to the spot and by the evening, all dead bodies were recovered from the water.

Preliminary investigations suggest that the boys were not familiar with the water body’s depth, resulting in the fatal accident.

Police said, all the parents are workers and migrated from various parts of the state for the employment purpose. The bodies have been sent for the post-mortem procedure and an accidental death case has been filed at Chakan police station.

In another incident, a 17-year-old drowned during an outing with friends at Lonavla on Friday.

The deceased has been identified as Nilesh Shinde, a resident of Kasarwadi.

According to police, Shinde was part of a group of 13 individuals who had traveled to Lonavla for a day trip. While the group was near the dam, some of them including Nilesh entered the water and he was swept away by strong currents.

Despite immediate rescue efforts by his companions and local authorities, he could not be saved, said officials.

Kishor Dhumal, senior police inspector at Lonavla rural police station, said, “With the help of Shiv Durga rescue team, we recovered the body by late evening and sent it for post-mortem.”",2025-06-01T06:34:06+05:30,Times of India,2
12c0cdbf6479fc1ce10f1ce421931f4c,Six police personnel injured as vehicle falls into gorge,"Six police personnel were injured after their vehicle skidded off the road at Uroosa near the Line of Control in Uri. The injured personal were shifted to sub district hospital Uri for treatment were doctors declared their conditions stable, said police spokesperson. (File)

Police said that an accident took place at weak bridge Uroosa Uri when a vehicle from Uroosa police post bearing number JKo5AA 5620 skidded off road and fell in a gorge resulting injuries to six police personnel.

Know the latest trending news with HT. Read detailed articles here

“The injured personal were shifted to sub district hospital Uri for treatment were doctors declared their conditions stable,” the spokesman.",2025-05-31T08:44:13+05:30,Times of India,1
be27542b84cb1ea1dcc4d77c33416519,Chandigarh: Scooterist dies 12 days after being hit by SUV,"Police have booked the driver of an SUV that hit a scooterist near the Sector 39/40 light point, claiming her life. The victim, 22-year-old Neha, a resident of Sector 39-D, Chandigarh, succumbed to her injuries on May 22, 12 days after the accident, while undergoing treatment at Government Medical College and Hospital in Sector 32. (HT Photo)

The victim, 22-year-old Neha, a resident of Sector 39-D, succumbed to her injuries on May 22, 12 days after the accident, while undergoing treatment at Government Medical College and Hospital (GMCH) in Sector 32.

Know the latest trending news with HT. Read detailed articles here

The complaint was lodged by Neha’s sister, Sandhya, who witnessed the accident on May 10.

According to Sandhya, Neha was returning home on her Honda Activa after dropping their father at the Sector 40 Community Centre. She added that while heading for some personal work in the same sector, she saw a rashly driven white Mahindra Scorpio, coming from the Sector 56 side, hitting Neha’s scooter.

“I rushed to her aid and took her to Government Multi-Specialty Hospital (GMSH) in Sector 16,” Sandhya stated in her complaint. “The SUV driver, Amandeep Singh, a resident of Mohali, later arrived at the hospital, and Neha, in a conscious state, identified him as the person who hit her.”

But due to the severity of her injuries, Neha was referred to GMCH- 32, where she succumbed to her injuries.

Based on Sandhya’s statement, a case was registered under Sections 281 (rash driving or riding on a public way) and 106(1) (causing death by negligence) of the Bharatiya Nyaya Sanhita (BNS) at the Sector 39 police station on Sunday.",2025-05-27T10:40:05+05:30,Times of India,1
875c9cb035050173f769d3f25f80229f,Theatre ceiling falls on woman during Final Destination Bloodlines screening; Internet calls it 5D experience,"The American supernatural horror film Final Destination: Bloodlines has been giving fans plenty of reasons to jump from their seats. But during a recent screening in Argentina, fiction blurred with reality when a cinema-goer was nearly crushed by a falling ceiling. (Also Read: Final Destination Bloodlines box office day 4: Film weathers Mission Impossible 8 storm in India, mints $102M globally) Tony Todd's final appearance on screen in Final Destination: Bloodlines.

Theatre ceiling collapses during Final Destination: Bloodlines screening

According to Daily Mail, the incident occurred during a showing of the sixth instalment of the franchise at the Cinema Ocho theatre in La Plata. Fiamma Villaverde, who was celebrating her 29th birthday, had taken her 11-year-old daughter and a friend to see the film when a large piece of the ceiling collapsed on her.

Know the latest trending news with HT. Read detailed articles here

Villaverde told the publication she hadn’t originally planned to see Bloodlines, in which death stalks those who cheat fatal accidents. “It was my birthday, we were out walking and came across the theatre. Since the tickets were cheaper than the rest of the week, we said, ‘Shall we?’ We went in, bought some popcorn, and sat down.”

She recalled that the movie was nearly over when a loud noise caught her attention. “At first, we thought it was part of the movie because we were so absorbed,” she said. “But then a huge piece fell on me.” Villaverde sustained a knee injury and was taken to a nearby hospital as a precautionary measure.

News of the incident quickly made its way online, where social media users couldn’t help but make darkly humorous comments. “5D experience fr,” joked one. Another added, “She played with death... now she’s changed the pattern.” A third quipped, “Final Destination in real life.”

About Final Destination: Bloodlines

Directed by Zach Lipovsky and Adam Stein, and written by Guy Busick and Lori Evans Taylor, Final Destination: Bloodlines is the sixth entry in the chilling franchise. It follows a college student (Kaitlyn Santa Juana) who inherits her dying grandmother’s visions of a deadly accident averted in 1968, only to realise that Death is still coming for her family. The cast also includes Teo Briones, Richard Harmon, Owen Patrick Joyner, Anna Lore, Brec Bassinger, and Tony Todd.",2025-05-25T17:50:44+05:30,Times of India,3
e0613faff80fd20a9efc570e1fe7b1bf,"‘I am not dead yet’: Woman in China falls from 12th floor, calls husband for help from ground","In a shocking incident in southeastern China, a 44-year-old woman survived a fall from the 12th floor and even managed to call out to her husband for help after hitting the ground. The extraordinary story of Peng Huifang, a factory cleaner from Leping in Jiangxi province, has captured nationwide attention for her miraculous survival, reported the South China Morning Post. The incident occurred when she was assisting her husband, who runs a window business.(Representational Image/Pexel)

Also read: South Korean mother reunites with abducted daughter after 44 years, now suing government over illegal adoption

Know the latest trending news with HT. Read detailed articles here

The incident occurred on May 13 when Peng was assisting her husband, who runs a window business, in sealing a client’s balcony. Thinking she was in a safe spot indoors and away from the balcony, she skipped wearing a safety rope, a move that nearly turned fatal.

While using a crane to lift a heavy window, estimated to weigh several hundred kilograms, to the 12th floor, the glass panel reportedly got caught on a tree branch. The snag caused the window to fall, dragging the crane along with it. Peng, who was holding the crane’s remote control, was pulled out of the building.

“All I could think was, ‘I am going to die, I am leaving this world forever’,” Peng recalled.

‘Felt no pain’

Her life was saved by an awning that broke her fall and absorbed much of the impact before she landed on the ground. Though she couldn’t move, Peng said she felt no pain and managed to alert her husband.

“I am not dead yet, call 120!” she shouted.

Peng was quickly taken to the Second Affiliated Hospital of Nanchang University, where doctors performed surgery to treat multiple fractures, including injuries to her right foot, left leg, and lower back. Fortunately, her upper body remained mostly unharmed. Doctors are optimistic she could regain full mobility within six months.

Speaking from the hospital, Peng expressed remorse for not wearing a safety harness and urged others not to take workplace safety lightly. She also said she did not blame the client nor plan to seek any compensation.

“The fall was entirely due to our failure to operate the equipment correctly. It had nothing to do with the client,” she said. “In fact, we felt quite embarrassed to have inconvenienced them.”

Also read: ‘Spookiest s**t ever’: AI blackmails engineer over affair after being told it’ll be replaced

The family has already spent over 70,000 yuan (US$10,000) on medical expenses and is currently seeking help to cover the cost of further treatment.",2025-05-24T14:45:35+05:30,Times of India,2
e5ab078bd7a75ffd19e61b91a64ec9dd,Two lives snuffed out in separate road mishaps in Panchkula and Mohali,"Two persons lost their lives in separate road mishaps in Panchkula and Mohali on Wednesday. In the second case, a 59-year-old man riding a Honda Activa scooter succumbed to his injuries while undergoing treatment after being hit by a speeding Hyundai Verna car in Sector 77, Mohali. (HT Photo)

In the first case, a 31-year-old IT professional died in a hit-and-run near a park in Sector 24 in Panchkula. The victim, Amit Sheoran of Sector 27, who worked at an IT company in MDC, is survived by his wife and a four-year-old son.

Know the latest trending news with HT. Read detailed articles here

His father, Nathu Ram, a retired director of Haryana’s department of economic and statistical affairs, lodged the complaint with the police, detailing that his son, who usually came home late from work, didn’t return on Wednesday night. He added that around 2.15 am on Thursday, when his wife called Sheoran, a policeman answered, informing her about the accident. Upon reaching the scene, his parents found him lying on the road, bleeding from his nose and mouth. Eyewitnesses informed them that he was struck by an unknown silver-coloured car while riding his Royal Enfield Bullet motorcycle.

An ambulance rushed Sheoran to civil hospital, Sector 6, where doctors declared him dead. Chandimandir police have registered a case under Sections 106 (causing death by negligence) and 281 (rash driving or riding on a public way) of the Bharatiya Nyaya Sanhita (BNS) and are searching for the offender.

In the second case, a 59-year-old man riding a Honda Activa scooter succumbed to his injuries while undergoing treatment after being hit by a speeding Hyundai Verna car in Sector 77, Mohali.

The victim has been identified as Barinder Mahapatra, a resident of Mohali, who worked as a plumber.

According to investigating officer ASI Jeet Chand, the accident took place around 10 am when Mahapatra was heading to work on his scooter. As he was passing Sector 77 and heading towards Sohana, the speeding car struck him from behind, leaving him critically injured.

After the accident, the accused car driver rushed Mahapatra to Sohana Hospital and also deposited ₹25,000 for his treatment. However, Mahapatra succumbed to his injuries in the afternoon. After a postmortem examination, the body was handed over to his family.

ASI Chand confirmed that a case has been registered against the accused car driver, who is currently absconding. His vehicle has been seized by the police.",2025-05-23T09:40:04+05:30,Times of India,1
ce6c0829cbde23886d3e483083781082,Driver killed as taxi falls into Mandi gorge,"A 20-year-old taxi driver was killed after his vehicle fell into a 200-metre gorge near Sarachi in Seraj area of Himachal’s Mandi district on Tuesday, police said. Mangled remains of the car after the accident in Mandi on Tuesday. (Birbal Sharma/HT)

The deceased was identified as Bhupendra Kumar, a resident of Dhar Jarol village in Janjheli, Thunag tehsil in Mandi. According to reports, the incident occurred around 1 am when Singh was returning home after dropping off passengers in Pandoh.

Know the latest trending news with HT. Read detailed articles here

According to the information available, Bhupendra had gone to Pandoh on Monday to drop off a passenger. While returning via Kalhani, he lost control over the vehicle, which led to the mishap.

After hearing the crash sound, locals rushed to the site. However, by the time they reached the vehicle and pulled the victim out, he was dead.

Police later sent the body for a postmortem, after which it was handed over to the family. A probe was launched to determine the exact cause of the accident, police said.",2025-05-21T09:10:09+05:30,Times of India,1
4c233a522539ec38657650b4c96664c3,ASI killed in high-speed car collision in Panchkula,"A speeding car snuffed out the life of an assistant sub-inspector of the Haryana Police after ramming into his four-wheeler on the dividing road of Sectors 26 and 27 on Sunday night. Victim’s car flipped multiple times before hitting roadside berm near Sector 26 in Panchkula. The driver of other car fled the scene. (HT)

The victim, identified as Anil Kumar, 44, was posted at the police lines in Panchkula and resided with his family, originally hailing from Sirsa, in Sector 27.

Know the latest trending news with HT. Read detailed articles here

According to the FIR, lodged on the complaint of his son, Aneesh, he was walking near a local hospital after having dinner in Sector 27.

Around 10.10 pm, he saw a car being driven at high speed and negligently from NH-7 towards the Sector 26/27 dividing road. This speeding vehicle collided with another car that was crossing from the Sector 26 cut to enter Sector 27.

The impact of the collision caused the second car (driven by the ASI) to lose control and flip multiple times, before hitting the roadside berm.

As people began to gather, the other vehicle, bearing a Chandigarh registration number, fled the scene.

Aneesh, upon closer inspection of the overturned car, recognised it as his father’s vehicle. ASI Kumar was freed from the mangled vehicle and rushed to a private hospital in Sector 26. But he succumbed to his injuries on Monday morning during treatment.

The Chandimandir police identified the absconding car driver as Ashok Kumar from Karnal. He was booked under Sections 106 (causing death by negligence), 281 (rash or negligent driving on a public way) and 324 (4) (acts of mischief that cause wrongful loss or damage to individuals or the public) of the Bhartiya Nyaya Sanhita (BNS).

Police faced difficulties in removing the damaged vehicles from the accident site due to their sensor-based systems becoming jammed.

HRTC driver crossing road outside ISBT-43 hit by bus, dies

In another tragic accident, a Himachal Road Transport Corporation driver was killed after being run over by a speeding bus outside the Sector 43 bus stand late Sunday night.

The deceased was identified as 50-year-old Vailiram, a native of Mandi, Himachal Pradesh.

According to police, the accident occurred between 1.30 am and 2 am, when the victim had parked his HRTC Sundarnagar depot bus—running on the Delhi-Mandi route—inside the Sector-43 ISBT. He was walking towards the petrol pump across the road to get distilled water for the bus battery, when he was hit by a fast-moving bus on the main road.

The impact knocked him to the ground, after which the bus allegedly ran over him without stopping. The bus driver fled the scene. Passers-by transported Vailiram to Government Multi-Specialty Hospital in Sector 16, where doctors declared him brought dead.

A case was registered against the unidentified bus driver at the Sector-36 police station. CCTV footage from the area is being reviewed to identify the vehicle and the accused driver.

Man killed in bike-scooter crash in Dera Bassi

A motorcyclist was killed in a head-on collision with a scooter on Mubarakpur Road in Dera Bassi on Sunday late evening. The identity of the deceased has not yet been established, and the body has been placed in the mortuary of the civil hospital in Dera Bassi.

According to police, the motorcyclist was travelling from Dera Bassi towards Mubarakpur on Sunday evening. As he approached the area near DAV School, he collided with a Honda Activa scooter coming from the opposite direction. Such was the impact of the collision that the rider was thrown off the motorcycle, and his head struck the road with force. He was rushed to the civil hospital in critical condition, where doctors declared him brought dead.

Two individuals were reportedly riding the scooter, both of whom fled the scene after the accident.

Dera Bassi SHO inspector Sumit Mor stated that further action will be taken once the identity of the deceased was confirmed.",2025-05-20T09:48:04+05:30,Times of India,1
c181bac97c9f69453b3ae39c952e711e,Five dead as car plunges into dry riverbed near Khed,"Mumbai: Five persons were killed and two others were injured when their speeding car plunged into a dry riverbed in Ratnagiri district in the early hours on Monday. The group was on its way to Devrukh in Ratnagiri to attend a funeral. Local residents and the police rescued the passengers from the mangled vehicle (Screengrab from video)

According to the police, the group of seven passengers from two families left for Ratnagiri from the Indraprasth building in Poonam Sagar complex in Mira Road around 11.30pm on Sunday. They were travelling in a seven-seater car via the Mumbai-Goa highway. Between 5am and 5.30am on Monday, while the car was crossing the Jugbudi river bridge near Khed, it went out of control and crashed into the side wall before plunging into the gap between two carriageways of the bridge.

Know the latest trending news with HT. Read detailed articles here

Local residents and the police rescued the passengers from the mangled vehicle and rushed them to the hospital where five persons were declared dead on arrival. They were identified as Megha Paradkar, 42, Saurav Paradkar, 22, Mitali More, 45, Nihar More, 19 and Shreyas Sawant, 25.

Parmesh Paradkar, 51, who was driving the car, sustained severe injuries and is under treatment while Vivek Shriram More, 47, suffered minor injuries. The latter told the police that they were travelling to Devrukh to attend the last rites of his father-in-law.

“We have registered a case of accidental death (ADR) and are investigating the matter,” said an officer from the Khed police station.

Win exciting prizes daily View T&C Back Q. Which Indian city has the best quality of living? Delhi Mumbai Bengaluru Please wait a moment.

Ranvir Bajpai, a neighbour of the deceased and a Bhartiya Janta Party (BJP) leader, said the entire housing complex in Mira Road was saddened by the sudden deaths. Parmesh Paradkar, who was driving the car, was a resident of Nalasopara and a family friend of the Mores who reside in the Indraprasth building, he said.

“On Sunday night, Parmesh Paradkar, his wife Megha and relative Saurav had picked up the Mores from their residence and set out for Ratnagiri,” said Bajpai. “After we heard the news of their accident, we informed the relatives of the Mores in Ratnagiri. They visited the spot and arranged to bring the bodies of the deceased to Mira Road.”

The last rites of the five deceased would be performed in Mira Road on Monday night, he said.

Meanwhile, in videos of the accident circulating on social media, local engaged in rescue efforts are heard saying that at least 14 accidents had occurred at the same spot on the bridge in the past one year due to a flaw in design. When speeding vehicles pass the spot, they tend to bounce due to which drivers lose balance and plunge into the gap between two carriageways which is not visible from a distance, the locals are heard saying.

“After seeing the videos, we have sent letters to the concerned authorities to rectify the blackspot and avoid more loss of lives,” said Bajpai.

Vaibhav Khedekar, a Maharashtra Navnirman Sena (MNS) leader from Khed, told HT that he had participated in a protest against frequent accidents at the spot in 2019.

“When some civic officials visited the protest site, we explained to them what the problem was in detail. But since they were unwilling to acknowledge it, we tied up one the officials,” said Khedekar. He was imprisoned for a month and a half later for tying up the civic official and released after he moved the high court, he said.

Dhananjay Kulkarni, Superintendent of Police in Ratnagiri, said the entire stretch of road near the accident spot was accident prone.

“We installed blinkers and radium lights along the route today. We also barricaded the sides of the bridge with concrete blocks which will serve as early warning for speeding drivers speeding,” he said.",2025-05-20T06:16:14+05:30,Times of India,1
c4f11b20caad4c94b0b35484e4b8da02,Three killed after bike collides with parked truck in Kaushambi,"Three persons, including a father-son duo, were killed in an accident after their bike collided with a truck parked on the side of the highway near Ajuha Kaini area under Saini Kotwali police station of Kaushambi district on Sunday morning. (Pic for representation only)

Police have sent the bodies for postmortem examination. The victims were going from Prayagraj to Kanpur Dehat on the bike when the accident took place.

Know the latest trending news with HT. Read detailed articles here

As per reports, Lavkush (19), resident of Randhirpur village under Mangalpur police station area of Kanpur Dehat, used to work as a cloth hawker in Prayagraj with his father Mohabbat Singh.

Lavkush’s elder brother Ankush and sister Kalpana Singh also lived in Prayagraj and worked together. There was a wedding in Lavkush’s relatives’ house in Kanpur Dehat on Sunday. To attend the wedding, Lavkush left for Kanpur Dehat from Prayagraj on a bike with his father and Pintu, younger brother of his brother-in-law, while Lavkush’s elder brother Ankush and sister Kalpana Singh were on another bike.

As soon as Lavkush reached near Ajuha (Kaini) under Saini Kotwali area on his bike, it suddenly went out of control and collided from behind with a truck parked in front of a dhaba.

Lavkush, his father Mohabbat Singh and Pintu, on the bike suffered serious injuries in the accident. When the brother and sister approaching from behind saw the accident, they were shocked. On receiving information, Ajuha police outpost incharge Tej Singh reached the spot of accident and admitted the injured to CHC Ismailpur and Sirathu. All three died during treatment.",2025-05-19T08:26:16+05:30,Times of India,1
8e997270ee1356f8bfd87a1849bdf939,Speeding truck mows down people assisting accident victims in Rajasthan,"Four people assisting victims of a road accident were killed and eight others injured when a speeding truck hit them in Dungarpur district of Rajasthan, police said on Sunday. The injured were rushed to a hospital at Sagwara in Dungarpur, where four people were declared dead.(Representative Image)

The incident occurred under Sabla police station limits at around 11.30 pm on Saturday, they said.

Know the latest trending news with HT. Read detailed articles here

According to Sabla Station House Officer (SHO) Raghuveer Singh, a jeep carrying a family returning from a wedding veered off the road near the Pindawal Hilawadi bus stand on Saturday night, leaving some of the passengers with minor injuries.

Locals gathered at the accident site. While they were shifting the injured into an ambulance, a speeding truck first rammed into an electricity pole before hitting some of the people.

""During the rescue efforts, a speeding truck lost control and hit the people standing nearby. The impact of the accident was severe. Three motorcycles were trapped beneath the truck,"" SHO Singh said.

The injured were rushed to a hospital at Sagwara in Dungarpur, where four people were declared dead.

The deceased have been identified as Luvji Patidar, Dayalal Patidar, Savita Patidar and Bhavesh Patidar. They were returning from a wedding ceremony and had stopped to help the jeep accident victims, the SHO said.",2025-05-18T15:08:54+05:30,Times of India,1
4e223c5014d31a2168b4e054771f71bc,"Caught on cam: Man runs SUV over security guard in Delhi, arrested","The Delhi Police has arrested a 24-year-old man for allegedly attempting to murder a security guard by crushing him with his SUV near Mahipalpur flyover in southwest Delhi. The police said that the accused has been identified as Vijay, also known as Lale. (PTI)

According to PTI news agency, the incident took place on Sunday evening when the victim, Rajiv Kumar, was ""intentionally"" hit by the vehicle.

Know the latest trending news with HT. Read detailed articles here

The police said that the accused has been identified as Vijay, also known as Lale. He is a resident of Rangpuri, and the Mahindra Thar SUV allegedly used in the crime has been seized, police said.

A CCTV footage showing the SUV hitting the victim has gone viral on social media. According to the security guard, he was run over after he had asked the driver not to honk, reported ANI news agency.

Deputy Commissioner of Police (Southwest) Surendra Choudhary said in a statement that the guard sustained multiple crush injuries and fractures to his legs and ankles.

Also Read | Ludhiana: Thar crushes 33-yr-old to death, driver absconding

Accordingly, a case u/s 281/109(1) BNS was registered at Vasant Kunj South police station on the basis of a complaint filed by the security guard and an investigation was conducted.

How the accused was identified

The police said that to identify the vehicle and driver involved in the case, officials searched CCTV footage extensively in the vicinity of the crime scene.

The team's painstaking efforts to solve a hit-and-run case yielded the desired result and the case was solved within six hours of the incident, according to ANI.

Also Read | Man held for dancing on roof of car on Noida elevated road

The offending vehicle was identified as a black Mahindra Thar through the CCTV footage and the owner of the vehicle was traced and served with a notice.

Subsequently, Vijay, a resident of Near Tata Telco, Rangpuri was arrested and the vehicle, the Mahindra Thar, was seized.",2025-05-05T15:59:48+05:30,Times of India,1
9b4823ea23a9a042f6f1036fad1bdee3,UP: Road death victim found killed for ₹50 lakh insurance in Sambhal; 4 nabbed,"What initially appeared to be a simple road accident turned out to be a cold-blooded murder, as police here uncovered a plot to kill a Dalit man with disability for a ₹51 lakh life insurance claim. On August 1, 2024, an FIR was registered at Chandausi Police Station, stating that Dariyab was killed in a hit-and-run near Sainik Chauraha. (File)

A sibling pair, a convicted criminal, and an insurance agent, behind the conspiracy, are now behind bars, police said.

Know the latest trending news with HT. Read detailed articles here

Addressing a press conference on Friday, Sambhal Superintendent of Police (SP) Krishna Kumar Bishnoi revealed, ""This was not a road accident. The victim, Dariyab Jatav, a differently-abled man, was deliberately murdered to claim his life insurance. The killers first hit him on the head with a hammer and then ran him over with a vehicle to stage an accident.""

On August 1, 2024, an FIR was registered at Chandausi Police Station, stating that Dariyab was killed in a hit-and-run near Sainik Chauraha. His brother Rajendra, a native of Dhilwari village in Budaun district, filed the complaint. With no leads, police closed the case as an accident and filed a final report in December.

Nine months later, a claim for ₹50.68 lakh in insurance money was made.

The insurance firm flagged it to the police, prompting a reinvestigation by Additional Superintendent of Police Anukriti Sharma and her team, which found several inconsistencies.

""The deceased was physically challenged and couldn't walk 27 km from his home, yet the claim stated he died in an accident far from his residence, around 10 pm. This raised serious doubts,"" Sharma said.

Eventually, a full confession was extracted from the suspects during interrogation.

As it happened, the murder was orchestrated by brothers Hariom and Vinod, who were in urgent need of money. They were advised by Pankaj Raghav, an Axis Bank insurance agent with Max Life, to insure a terminally ill or physically challenged person.

Over a year, they took out multiple life insurance policies in Dariyab's name.

When the policies matured, the conspirators paid ₹50,000 to one Pratap, an ex-convict, to help them carry out the murder.

""On the night of the incident, Vinod struck the victim with a hammer. Pratap then ran him over with a car to stage an accident,"" the SP said.

Even before the scam could be fully executed, the accused had already managed to receive ₹15.68 lakh in insurance payouts. The remaining amount was put on hold when the fraud was sensed.

Hariom, Vinod, Pratap, and insurance agent Pankaj Raghav have been arrested and sent to jail.

Vishnoi announced a ₹25,000 reward for the team that cracked the case.

""This case is a stark reminder of how greed can lead to heinous crimes. We will ensure strict punishment under the law,"" the officer said.",2025-05-03T15:50:46+05:30,Times of India,1
